distance matrix	population:	AFR___GWD	AFR___ACB	AFR___GWD	AFR___LWK	SAS___BEB	AFR___ACB	AMR___PUR	EAS___CDX	EAS___KHV	EAS___CHS
NEW__ENSG00000175426___PCSK1__dist_max___BOOT310	0.9561170628946531	1.0124008425841686	0.8969780338869546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT311	0.9568677379135141	1.0110181129566302	0.8992621350275752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT312	0.9579748936745218	1.0113097914433073	0.9020793342452345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT313	0.9582348112009544	1.0138784243128487	0.9012283069306214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT314	0.9605992016044673	1.0173683471261656	0.9020673900628347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT315	0.9609207771334397	1.0206638840559958	0.8991276380765478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT316	0.9622631418982994	1.0227958851205992	0.9003654412412073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT317	0.962506347207285	1.0215791790313775	0.9028541325017764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT318	0.9637409058906395	1.0203695628783673	0.9066422727041856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT319	0.9653214062388562	1.0193553120582113	0.9104065521172086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT320	0.9648244543384691	1.0200654681989616	0.9095720945113615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT321	0.9675866498853535	1.0225548705994818	0.9133047594534542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT322	0.968159997338787	1.0229756359727822	0.9138050293415579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT323	0.9701736094197476	1.024569393746594	0.916598974039427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT324	0.9704801718464126	1.0248391037109918	0.9175800695943791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT325	0.9693730198295188	1.0234704290341312	0.916714398372985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT326	0.9682727682509018	1.0212812958202415	0.9158333885173303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT327	0.9660755337289726	1.0196650474080526	0.9131827135767007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT328	0.9638921227617872	1.0185203482308647	0.9105473379274155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT329	0.9619280252982546	1.0173891156611607	0.9076962203936438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT330	0.960864380552963	1.0163786872502758	0.9068928371763363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT331	0.9638039725189497	1.0197953295097129	0.9096423723603773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT332	0.9640995141227037	1.0229146278982277	0.9070467004277681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT333	0.961074901873305	1.019749429785224	0.904081886459873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT334	0.9600266285438401	1.0186251707958756	0.9029091428279081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT335	0.9605999160956559	1.0188752257287959	0.9036928827687085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT336	0.9618632926722435	1.0206127298004768	0.9049428435150433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT337	0.9621601573710116	1.0239562382642893	0.9023990081178418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT338	0.964790670916526	1.0271683843306583	0.9050067197133053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT339	0.9643896920101577	1.024045877527195	0.90770000106399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT340	0.9663130621052518	1.0255546819364842	0.9100105295823043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT341	0.9656673612467553	1.0227280527373341	0.9118447464673765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT342	0.9675759634036826	1.0260174116321645	0.9127696679163576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT343	0.96802653241067	1.0283802485865174	0.9119402199652816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT344	0.9684744997450615	1.0272430609027392	0.9142137506723292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT345	0.9674375261348774	1.0251599725575153	0.9130099311852953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT346	0.9679715268063293	1.025410501342339	0.9137397852490522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT347	0.9691744018460303	1.026072242378958	0.9157497160117525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT348	0.9702840289281297	1.024975733495557	0.919049334373402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT349	0.9707191976280359	1.0238850050083284	0.9210307392614241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT350	0.9694110411962296	1.0248409120185653	0.918162829570082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT351	0.9675534101128104	1.0228010521588662	0.9152892243703443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT352	0.9665397569190279	1.0217253312038164	0.9143992075944127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT353	0.9667461247586926	1.020655217925202	0.9161572565104671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT354	0.9647210480587206	1.0195906685882352	0.9134876240017649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT355	0.9644654091014998	1.018385255243609	0.9143925005840015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT356	0.9634720924417366	1.0173557924799321	0.9133925227022076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT357	0.9653062869903678	1.0189976625251957	0.9151337708228304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT358	0.9671305316932948	1.0191565094373032	0.9180901968874514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT359	0.966912868440246	1.019543867662909	0.9173038365700117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT360	0.967176861419	1.0163476694438351	0.9204848818444668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT361	0.9698561567364931	1.0193783073733536	0.922623948898385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT362	0.9722926643397715	1.0223920702215483	0.924762236717636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT363	0.971109737990065	1.0213729091179988	0.9239671104422738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT364	0.9693135083834294	1.0203414996288207	0.92134731295163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT365	0.970226821861705	1.020982405198951	0.9230298090933909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT366	0.9674566440684542	1.0178334510743299	0.920637892216525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT367	0.9685133415725379	1.0165444244798718	0.9238849270784067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT368	0.9702797997973297	1.018443315584004	0.9258831916160306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT369	0.9693052205301425	1.0174074716533206	0.9245371455355171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT370	0.9695556665363915	1.0203642069459675	0.9217177555763898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT371	0.9721568733615853	1.0225642870686984	0.9247906266760297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT372	0.9725197187712689	1.0213747821682246	0.9271172194622258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT373	0.9697948208923407	1.0185481492940036	0.924778622081024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT374	0.9690156022884375	1.0171322563935896	0.9240443807298113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT375	0.9677993787489354	1.017384157683022	0.9215021985151114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT376	0.9675497632019436	1.017610385501346	0.9199765390278164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT377	0.9681393048607956	1.0193080466529576	0.918887186609595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT378	0.9664179104477676	1.0174348811951117	0.9166035849460928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT379	0.9654795577836972	1.0164557443089088	0.9158826127636633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT380	0.9637746254605023	1.0146047764316757	0.9131654650708624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT381	0.9635389354576109	1.0154075088871422	0.9121094395377806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT382	0.964131050911197	1.0145400062193268	0.9144784253140568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT383	0.9645434320238164	1.0135721084358686	0.9168370344260467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT384	0.9657369000438478	1.012476448477246	0.9199449690509601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT385	0.96405340115979	1.0111224024950165	0.9176994854026039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT386	0.9614441673190302	1.008424976700848	0.9154649370156144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT387	0.9597810965577106	1.0066376458297148	0.9130266898037306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT388	0.959385714975618	1.0072491132636394	0.9123114802412566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT389	0.9610789054213719	1.0096899000981794	0.9131392287224871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT390	0.9635732379572927	1.0114421326697642	0.916211646664271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT391	0.9638247682369806	1.0143419262310251	0.9136392217741158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT392	0.9668946467376278	1.0171317745932646	0.9167802042527828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT393	0.968552607371375	1.0177322568763778	0.9198192334839775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT394	0.9689424080922858	1.019215237121785	0.9187521426122777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT395	0.9705870886599535	1.020068687199958	0.9218563338409815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT396	0.9711408238522582	1.0188662106802644	0.9235925268239049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT397	0.969493809213838	1.0173182220471852	0.9211943087550328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT398	0.9676852483392107	1.0163817438630642	0.9185841148230182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT399	0.9682419502733701	1.017984574353068	0.9177908576325499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT400	0.9698677209268124	1.018572886552986	0.9208563175465944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT401	0.9696659810200605	1.0189204640995537	0.9201466122295094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT402	0.9692594335105662	1.0197596789751628	0.9194586835251437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT403	0.9676418774746119	1.0171531640935496	0.9180433239745958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT404	0.9692529497547446	1.019949136160989	0.9190571670454062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT405	0.9688504482642674	1.0205086719590424	0.918358410335179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT406	0.9678016015723919	1.0196022777669433	0.9174430722156948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT407	0.9662037307351077	1.0182998414765518	0.9151198151076515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT408	0.9644480719225043	1.0173649101754196	0.9125908673865484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT409	0.9655688095992165	1.016549784683368	0.9155187700620646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT410	0.9652353466016604	1.0139949779627433	0.9174121840513422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT411	0.9654157447754567	1.0159475863882421	0.9163963064636881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT412	0.966526068137215	1.0149195019985227	0.9193755514593464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT413	0.9667571113774788	1.0123862630631295	0.9221398789684866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT414	0.9671323582914982	1.0138133019075135	0.9214337413031984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT415	0.9673064762777417	1.0150736546183035	0.9207307552178197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT416	0.9694323249522464	1.01700156567724	0.9235901529754587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT417	0.9684096962341164	1.015744102711427	0.9226864640883958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT418	0.9680217589934464	1.0146176653106276	0.923127937797815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT419	0.9682639035905916	1.0154316074770393	0.9235673989542003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT420	0.9678781657599855	1.014186527519118	0.9245339670066631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT421	0.9694236495700371	1.0166633137437033	0.9252753744793222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT422	0.9670231135244416	1.014396815702822	0.9230131937727236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT423	0.9654876247279185	1.0119226402353423	0.9220326279973903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT424	0.9651121670902895	1.0110357258242777	0.9227735228364223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT425	0.9660299764686644	1.0101698222455036	0.9255707752876364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT426	0.9651960865189521	1.009307660725394	0.9247053102303564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT427	0.963521052359331	1.0084492170589257	0.9224720523096348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT428	0.9650508478552438	1.0090190350328032	0.925134342426954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT429	0.963646838283996	1.0067866403921788	0.9246196563527677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT430	0.9639802872237452	1.0058232224068162	0.9260387678223256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT431	0.9631609760794259	1.0049987021794975	0.9252850996282167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT432	0.9623455173898995	1.0034032413213139	0.9246012475797607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT433	0.962523378931914	1.0025693880525492	0.926600178531665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT434	0.9602065346617124	1.0003781252467119	0.9241906026896836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT435	0.960734011292484	0.9993327724754097	0.9259574468085048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT436	0.9635003776458264	1.0019682760217623	0.9286759054961888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT437	0.9651879684276178	1.0045920577617282	0.9292145737974126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT438	0.9643789069275428	1.0037651485988197	0.9283636759787731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT439	0.9654232041840137	1.0028049166122464	0.9309440469819102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT440	0.9656425547775646	1.0006597738737681	0.9337029800206585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT441	0.9641730457938767	0.998317630536941	0.9329246141726436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT442	0.9656529936923115	1.0008362056657965	0.9335995111020513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT443	0.9658873180697284	1.0015514861282406	0.933992735196483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT444	0.9669165954899761	1.0040527281259257	0.9334306806197713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT445	0.9670794568439477	1.005251902826615	0.9327647586222179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT446	0.9681015538690647	1.0073933902242207	0.9321307351073402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT447	0.9695566670685715	1.0095237711149179	0.9327999193832749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT448	0.9704177760109662	1.0086890728570037	0.9351165216971717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT449	0.9706216989206934	1.0108062107612452	0.9329691179006999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT450	0.9701226338948655	1.0083391563937134	0.9343072705077073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT451	0.9703263015691602	1.006219742938597	0.9368057052955995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT452	0.9711781453402449	1.0053994560666049	0.9394795456084841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT453	0.9709966493096894	1.0057388381090606	0.9387981510015331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT454	0.9713296232415866	1.0049390950815427	0.9404594691108122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT455	0.9711155224590038	1.00403402283371	0.9411168276675971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT456	0.9725356859140334	1.0052031562784605	0.9430517614222549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT457	0.971101666109932	1.0041966367770379	0.9411096338437056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT458	0.9719407148370824	1.0066936932152266	0.9404464498398414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT459	0.9740384173504704	1.0087683327610655	0.9420121039739522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT460	0.9748676507304075	1.0110462305203178	0.9413499049224578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT461	0.9745016835701592	1.0115540861368477	0.9404916291597372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT462	0.9730786790442881	1.010623823094819	0.9382727613338225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT463	0.9722957167494033	1.0098303759199476	0.9371654085737036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT464	0.9724890325559941	1.0075859337997128	0.9395885067692225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
